X,Y,systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsbetydning,anlnr,anlaegstype,anlaegsbetydning,dateringskode,datering,fra_aar,til_aar,kommunenavn,kommunenr,sevaerdighedsklasse,url,x,y
9.248961808987611,55.501663749318197,136053,190101,78,,,Nørregård VI,"Ejendom, gård, hus",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-7801,Vejen,575,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/136053/              ,9.24896180898761,55.5016637493182
8.36576911658355,56.098134238724398,210525,180417,152,,,"Hjortmose, Vindmøller","Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-7801,Ringkøbing-Skjern,760,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/210525/              ,8.36576911658355,56.0981342387244
9.95942094533317,57.573566824306802,114056,100606,54,,,Ulvkær,Uspecificeret,1,3131,Kulturlag,AXXX,Stenalder,-9000,-7801,Hjørring,860,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/114056/              ,9.95942094533317,57.5735668243068
9.34561023176108,56.180878867391399,163166,130302,81,,,Dværgbakke III,Beretningsnavn,1,3131,Kulturlag,AXXX,Stenalder,-9000,-7801,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/163166/              ,9.34561023176108,56.1808788673914
8.616268962464799,56.079075776272703,170672,180106,233,,,Herborg Bakker,"Landskab, herunder vådområde",1,3131,Kulturlag,AXXX,Stenalder,-9000,-7801,Ringkøbing-Skjern,760,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/170672/              ,8.6162689624648,56.0790757762727
9.34782359465866,56.179803486485199,138727,130302,77,,,Dværgebakke I,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-7001,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/138727/              ,9.34782359465866,56.1798034864852
9.08691131596931,56.122928627422098,202181,180305,113,,,Bjødstrup V,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-7001,Herning,657,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/202181/              ,9.08691131596931,56.1229286274221
9.34648713960828,56.180090516669701,202827,130302,111,,,Dværgebakke II,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-7001,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/202827/              ,9.34648713960828,56.1800905166697
9.350307556717929,56.180155858720298,167978,130302,88,,,Dværgebakke IX,Beretningsnavn,1,3131,Kulturlag,AXXX,Stenalder,-9000,-7001,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/167978/              ,9.35030755671793,56.1801558587203
8.703741992994379,55.702090364281197,202425,190801,120,,,Hoddeskov,"Landskab, herunder vådområde",1,3131,Kulturlag,AXXX,Stenalder,-7800,-7001,Varde,573,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/202425/              ,8.70374199299438,55.7020903642812
9.345272675783731,56.181859138912301,202876,130302,112,,,Bølling Sø Vest IV,Beretningsnavn,1,3131,Kulturlag,AXXX,Stenalder,-9000,-7001,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/202876/              ,9.34527267578373,56.1818591389123
9.58958756375541,56.175369983128199,214315,160108,52,,,Sølund,"Ejendom, gård, hus",1,7131,Kulturlag,AXXX,Stenalder,-7200,-6800,Silkeborg,740,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/214315/              ,9.58958756375541,56.1753699831282
10.2687646615309,57.499356407197801,13789,100309,107,,,Sønderbroen,Uspecificeret,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Hjørring,860,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/13789/               ,10.2687646615309,57.4993564071978
10.1200347862739,57.445408142733399,15281,100617,77,,,Egebjerg,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Hjørring,860,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/15281/               ,10.1200347862739,57.4454081427334
9.07078037119075,56.5101247195648,30477,130107,262,,,Stenbrogård,"Ejendom, gård, hus",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Viborg,791,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/30477/               ,9.07078037119075,56.5101247195648
9.35094075369323,56.184233106950401,32375,130302,6,,240953,Klosterlund,Uspecificeret,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Ikast-Brande,756,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32375/               ,9.35094075369323,56.1842331069504
9.13907551551878,56.315063060344499,62012,180203,10,,,Karup Å,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Viborg,791,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/62012/               ,9.13907551551878,56.3150630603445
8.892446815876999,55.021495722667503,84524,210305,15,,,Kolmos Kirke,Offentlige bygninger og pladser,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84524/               ,8.892446815877,55.0214957226675
8.93881195383373,55.018032303108399,84527,210305,33,,,Kongens Mose,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84527/               ,8.93881195383373,55.0180323031084
8.95006635110148,55.010426014753499,84536,210305,31,,,Kapel 332,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84536/               ,8.95006635110148,55.0104260147535
8.937890040879079,55.017501637773599,84537,210305,32,,,Kapel 604,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84537/               ,8.93789004087908,55.0175016377736
8.947892751715729,55.010505974817498,84539,210305,35,,,Kapel 611,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84539/               ,8.94789275171573,55.0105059748175
8.95743710862984,55.019558988026702,84541,210305,37,,,Draved Mose,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84541/               ,8.95743710862984,55.0195589880267
8.953085667780719,55.022504903930397,84546,210305,44,,,Draved Mose,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84546/               ,8.95308566778072,55.0225049039304
